fecha,fuente,id,precio_eur,anio,km,modelo,combustible,transmision,ciudad,cp,url,foto
2026-05-19,wallapop,toyota-celica-2004-1261798190,1,2004,145000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1261798190,https://cdn.wallapop.com/images/10420/kv/8p/__/c10420p1261798190/i6494182309.jpg?pictureSize=W640
2026-05-19,wallapop,toyota-celica-2005-1014003197,6000,2003,270000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2005-1014003197,https://cdn.wallapop.com/images/10420/gr/pl/__/c10420p1014003197/i4935991630.jpg?pictureSize=W640
2026-05-19,wallapop,toyota-celica-2005-1024930281,4500,2005,300000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-1024930281,https://cdn.wallapop.com/images/10420/gy/7t/__/c10420p1024930281/i4997622176.jpg?pictureSize=W640
2026-05-19,wallapop,toyota-celica-2005-1181507716,9500,2005,400000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-1181507716,https://cdn.wallapop.com/images/10420/jj/ft/__/c10420p1181507716/i5964777847.jpg?pictureSize=W640
2026-05-19,wallapop,toyota-celica-2005-1263132685,7500,2005,300000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-1263132685,https://cdn.wallapop.com/images/10420/kw/1b/__/c10420p1263132685/i6502625253.jpg?pictureSize=W640
2026-05-19,wallapop,toyota-celica-2005-969395431,9000,2005,185000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-969395431,https://cdn.wallapop.com/images/10420/g1/5i/__/c10420p969395431/i4678568270.jpg?pictureSize=W640
2026-05-19,wallapop,toyota-celica-2023-1260117268,3900,2003,245533,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2023-1260117268,https://cdn.wallapop.com/images/10420/ku/8o/__/c10420p1260117268/i6483787972.jpg?pictureSize=W640
2026-05-19,wallapop,toyota-celica-89-000km-2005-1263422398,11990,2005,89000,Toyota Celica 89.000KM 2005,,,,,https://es.wallapop.com/item/toyota-celica-89-000km-2005-1263422398,https://cdn.wallapop.com/images/10420/kw/7i/__/c10420p1263422398/i6504191368.jpg?pictureSize=W640
2026-05-19,wallapop,toyota-celica-con-gas-glp-190-000-km-1178795416,7000,2004,193000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-con-gas-glp-190-000-km-1178795416,https://cdn.wallapop.com/images/10420/jh/to/__/c10420p1178795416/i5951092604.jpg?pictureSize=W640
2026-05-19,wallapop,toyota-celica-vvti-2005-1231733796,6500,2005,240000,Toyota célica vvti 2005,,,,,https://es.wallapop.com/item/toyota-celica-vvti-2005-1231733796,https://cdn.wallapop.com/images/10420/kd/cb/__/c10420p1231733796/i6299835371.jpg?pictureSize=W640
2026-05-22,autoscout24,"{'legacyId': None, 'crossReferenceId': None}",200000,1992,1,tte gr A,Gasolina,manual,Madrid,28021,https://www.autoscout24.es/anuncios/toyota-celica-tte-gr-a-gasolina-cat_ma70mo2050-468fdf09-4e19-4739-8b6d-e163476c8df8,https://prod.pictures.autoscout24.net/listing-images/468fdf09-4e19-4739-8b6d-e163476c8df8_7de90235-24f8-4727-9eb6-f3e2484c40b2.jpg/480x360.webp
2026-05-22,wallapop,celica-toyota-celica-vvtli-2003-920076338,8000,2003,170000,Celica Toyota celica vvtli 2003 192cv,,,,,https://es.wallapop.com/item/celica-toyota-celica-vvtli-2003-920076338,
2026-05-22,wallapop,toyota-celica-1263702041,7500,2004,251000,Toyota Celica,,,,,https://es.wallapop.com/item/toyota-celica-1263702041,https://cdn.wallapop.com/images/10420/kw/di/__/c10420p1263702041/i6505796878.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2002-1243834711,7000,2002,215907,Toyota Celica 2002,,,,,https://es.wallapop.com/item/toyota-celica-2002-1243834711,
2026-05-22,wallapop,toyota-celica-2002-1254952125,3990,2002,100000,Toyota Celica 2002,,,,,https://es.wallapop.com/item/toyota-celica-2002-1254952125,
2026-05-22,wallapop,toyota-celica-2002-1259391493,1750,2002,295000,ÚLTIMA SEMANA Toyota Celica 2002,,,,,https://es.wallapop.com/item/toyota-celica-2002-1259391493,https://cdn.wallapop.com/images/10420/kt/t4/__/c10420p1259391493/i6478389388.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2003-1111803425,7000,2003,181000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1111803425,https://cdn.wallapop.com/images/10420/id/xt/__/c10420p1111803425/i5846347167.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2003-1199906793,10500,2003,185900,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1199906793,https://cdn.wallapop.com/images/10420/ju/e6/__/c10420p1199906793/i6084861596.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2003-1209425616,4300,2003,260000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1209425616,https://cdn.wallapop.com/images/10420/k0/26/__/c10420p1209425616/i6157802342.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2003-1250443310,5800,2003,402000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1250443310,https://cdn.wallapop.com/images/10420/ko/hc/__/c10420p1250443310/i6422783521.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2003-1252175560,5850,2003,174000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1252175560,https://cdn.wallapop.com/images/10420/kp/ig/__/c10420p1252175560/i6433457567.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2003-1258456451,9500,2003,200000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1258456451,https://cdn.wallapop.com/images/10420/kt/93/__/c10420p1258456451/i6471662731.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2003-1258767370,3000,2003,160000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1258767370,https://cdn.wallapop.com/images/10420/kt/fr/__/c10420p1258767370/i6473673815.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2003-1261674334,7999,2003,265000,Toyota Celica 2003 T23,,,,,https://es.wallapop.com/item/toyota-celica-2003-1261674334,https://cdn.wallapop.com/images/10420/kv/62/__/c10420p1261674334/i6493381733.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2004-1164897417,3000,2004,,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1164897417,https://cdn.wallapop.com/images/10420/j9/js/__/c10420p1164897417/i5874173540.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2004-1238013061,5400,2004,250000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1238013061,https://cdn.wallapop.com/images/10420/kh/2w/__/c10420p1238013061/i6516352588.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2004-1261798190,1,2004,145000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1261798190,https://cdn.wallapop.com/images/10420/kv/8p/__/c10420p1261798190/i6494182309.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2005-1014003197,6000,2003,270000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2005-1014003197,https://cdn.wallapop.com/images/10420/gr/pl/__/c10420p1014003197/i4935991630.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2005-1024930281,4500,2005,300000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-1024930281,https://cdn.wallapop.com/images/10420/gy/7t/__/c10420p1024930281/i4997622176.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2005-1181507716,9500,2005,400000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-1181507716,https://cdn.wallapop.com/images/10420/jj/ft/__/c10420p1181507716/i5964777847.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2005-1263132685,7500,2005,300000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-1263132685,https://cdn.wallapop.com/images/10420/kw/1b/__/c10420p1263132685/i6502625253.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2005-969395431,9000,2005,185000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-969395431,https://cdn.wallapop.com/images/10420/g1/5i/__/c10420p969395431/i4678568270.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-2023-1260117268,3900,2003,245533,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2023-1260117268,https://cdn.wallapop.com/images/10420/ku/8o/__/c10420p1260117268/i6483787972.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-89-000km-2005-1263422398,11990,2005,89000,Toyota Celica 89.000KM 2005,,,,,https://es.wallapop.com/item/toyota-celica-89-000km-2005-1263422398,https://cdn.wallapop.com/images/10420/kw/7i/__/c10420p1263422398/i6504191368.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-con-gas-glp-190-000-km-1178795416,7000,2004,193000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-con-gas-glp-190-000-km-1178795416,https://cdn.wallapop.com/images/10420/jh/to/__/c10420p1178795416/i5951092604.jpg?pictureSize=W640
2026-05-22,wallapop,toyota-celica-vvti-2005-1231733796,6500,2005,240000,Toyota célica vvti 2005,,,,,https://es.wallapop.com/item/toyota-celica-vvti-2005-1231733796,https://cdn.wallapop.com/images/10420/kd/cb/__/c10420p1231733796/i6299835371.jpg?pictureSize=W640
2026-05-23,autoscout24,"{'legacyId': None, 'crossReferenceId': None}",200000,1992,1,tte gr A,Gasolina,manual,Madrid,28021,https://www.autoscout24.es/anuncios/toyota-celica-tte-gr-a-gasolina-cat_ma70mo2050-468fdf09-4e19-4739-8b6d-e163476c8df8,https://prod.pictures.autoscout24.net/listing-images/468fdf09-4e19-4739-8b6d-e163476c8df8_7de90235-24f8-4727-9eb6-f3e2484c40b2.jpg/480x360.webp
2026-05-23,wallapop,celica-toyota-celica-vvtli-2003-920076338,8000,2003,170000,Celica Toyota celica vvtli 2003 192cv,,,,,https://es.wallapop.com/item/celica-toyota-celica-vvtli-2003-920076338,
2026-05-23,wallapop,toyota-celica-1263702041,7500,2004,251000,Toyota Celica,,,,,https://es.wallapop.com/item/toyota-celica-1263702041,https://cdn.wallapop.com/images/10420/kw/di/__/c10420p1263702041/i6505796878.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2002-1254952125,3990,2002,100000,Toyota Celica 2002,,,,,https://es.wallapop.com/item/toyota-celica-2002-1254952125,
2026-05-23,wallapop,toyota-celica-2002-1259391493,1750,2002,295000,ÚLTIMA SEMANA Toyota Celica 2002,,,,,https://es.wallapop.com/item/toyota-celica-2002-1259391493,https://cdn.wallapop.com/images/10420/kt/t4/__/c10420p1259391493/i6478389388.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2003-1111803425,7000,2003,181000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1111803425,https://cdn.wallapop.com/images/10420/id/xt/__/c10420p1111803425/i5846347167.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2003-1199906793,10500,2003,185900,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1199906793,https://cdn.wallapop.com/images/10420/ju/e6/__/c10420p1199906793/i6084861596.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2003-1209425616,4300,2003,260000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1209425616,https://cdn.wallapop.com/images/10420/k0/26/__/c10420p1209425616/i6157802342.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2003-1250443310,5800,2003,402000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1250443310,https://cdn.wallapop.com/images/10420/ko/hc/__/c10420p1250443310/i6422783521.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2003-1252175560,5850,2003,174000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1252175560,https://cdn.wallapop.com/images/10420/kp/ig/__/c10420p1252175560/i6433457567.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2003-1258456451,9500,2003,200000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1258456451,https://cdn.wallapop.com/images/10420/kt/93/__/c10420p1258456451/i6471662731.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2003-1258767370,3000,2003,160000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1258767370,https://cdn.wallapop.com/images/10420/kt/fr/__/c10420p1258767370/i6473673815.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2003-1261674334,7999,2003,265000,Toyota Celica 2003 T23,,,,,https://es.wallapop.com/item/toyota-celica-2003-1261674334,https://cdn.wallapop.com/images/10420/kv/62/__/c10420p1261674334/i6493381733.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2004-1164897417,3000,2004,,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1164897417,https://cdn.wallapop.com/images/10420/j9/js/__/c10420p1164897417/i5874173540.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2004-1238013061,5400,2004,250000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1238013061,https://cdn.wallapop.com/images/10420/kh/2w/__/c10420p1238013061/i6516352588.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2004-1261798190,1,2004,145000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1261798190,https://cdn.wallapop.com/images/10420/kv/8p/__/c10420p1261798190/i6494182309.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2005-1014003197,6000,2003,270000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2005-1014003197,https://cdn.wallapop.com/images/10420/gr/pl/__/c10420p1014003197/i4935991630.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2005-1024930281,4500,2005,300000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-1024930281,https://cdn.wallapop.com/images/10420/gy/7t/__/c10420p1024930281/i4997622176.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2005-1181507716,9500,2005,400000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-1181507716,https://cdn.wallapop.com/images/10420/jj/ft/__/c10420p1181507716/i5964777847.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2005-1263132685,7500,2005,300000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-1263132685,https://cdn.wallapop.com/images/10420/kw/1b/__/c10420p1263132685/i6502625253.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2005-969395431,9000,2005,185000,Toyota Celica 2005,,,,,https://es.wallapop.com/item/toyota-celica-2005-969395431,https://cdn.wallapop.com/images/10420/g1/5i/__/c10420p969395431/i4678568270.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-2023-1260117268,3900,2003,245533,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2023-1260117268,https://cdn.wallapop.com/images/10420/ku/8o/__/c10420p1260117268/i6483787972.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-89-000km-2005-1263422398,11990,2005,89000,Toyota Celica 89.000KM 2005,,,,,https://es.wallapop.com/item/toyota-celica-89-000km-2005-1263422398,https://cdn.wallapop.com/images/10420/kw/7i/__/c10420p1263422398/i6504191368.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-con-gas-glp-190-000-km-1178795416,7000,2004,193000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-con-gas-glp-190-000-km-1178795416,https://cdn.wallapop.com/images/10420/jh/to/__/c10420p1178795416/i5951092604.jpg?pictureSize=W640
2026-05-23,wallapop,toyota-celica-vvti-2005-1231733796,6500,2005,240000,Toyota célica vvti 2005,,,,,https://es.wallapop.com/item/toyota-celica-vvti-2005-1231733796,https://cdn.wallapop.com/images/10420/kd/cb/__/c10420p1231733796/i6299835371.jpg?pictureSize=W640
2026-05-25,autoscout24,"{'legacyId': None, 'crossReferenceId': None}",200000,1992,1,tte gr A,Gasolina,manual,Madrid,28021,https://www.autoscout24.es/anuncios/toyota-celica-tte-gr-a-gasolina-cat_ma70mo2050-468fdf09-4e19-4739-8b6d-e163476c8df8,https://prod.pictures.autoscout24.net/listing-images/468fdf09-4e19-4739-8b6d-e163476c8df8_7de90235-24f8-4727-9eb6-f3e2484c40b2.jpg/480x360.webp
2026-05-25,wallapop,celica-toyota-celica-vvtli-2003-920076338,8000,2003,170000,Celica Toyota celica vvtli 2003 192cv,,,,,https://es.wallapop.com/item/celica-toyota-celica-vvtli-2003-920076338,
2026-05-25,wallapop,toyota-celica-1263702041,7500,2004,251000,Toyota Celica,,,,,https://es.wallapop.com/item/toyota-celica-1263702041,https://cdn.wallapop.com/images/10420/kw/di/__/c10420p1263702041/i6505796878.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2002-1254952125,3990,2002,100000,Toyota Celica 2002,,,,,https://es.wallapop.com/item/toyota-celica-2002-1254952125,
2026-05-25,wallapop,toyota-celica-2002-1259391493,1750,2002,295000,ÚLTIMA SEMANA Toyota Celica 2002,,,,,https://es.wallapop.com/item/toyota-celica-2002-1259391493,https://cdn.wallapop.com/images/10420/kt/t4/__/c10420p1259391493/i6478389388.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2003-1111803425,7000,2003,181000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1111803425,https://cdn.wallapop.com/images/10420/id/xt/__/c10420p1111803425/i5846347167.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2003-1199906793,10500,2003,185900,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1199906793,https://cdn.wallapop.com/images/10420/ju/e6/__/c10420p1199906793/i6084861596.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2003-1209425616,4300,2003,260000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1209425616,https://cdn.wallapop.com/images/10420/k0/26/__/c10420p1209425616/i6157802342.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2003-1250443310,5800,2003,402000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1250443310,https://cdn.wallapop.com/images/10420/ko/hc/__/c10420p1250443310/i6422783521.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2003-1252175560,5850,2003,174000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1252175560,https://cdn.wallapop.com/images/10420/kp/ig/__/c10420p1252175560/i6433457567.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2003-1258456451,9500,2003,200000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1258456451,https://cdn.wallapop.com/images/10420/kt/93/__/c10420p1258456451/i6471662731.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2003-1258767370,3000,2003,160000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2003-1258767370,https://cdn.wallapop.com/images/10420/kt/fr/__/c10420p1258767370/i6473673815.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2003-1261674334,7999,2003,265000,Toyota Celica 2003 T23,,,,,https://es.wallapop.com/item/toyota-celica-2003-1261674334,https://cdn.wallapop.com/images/10420/kv/62/__/c10420p1261674334/i6493381733.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2004-1164897417,3000,2004,,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1164897417,https://cdn.wallapop.com/images/10420/j9/js/__/c10420p1164897417/i5874173540.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2004-1238013061,5000,2004,250000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1238013061,https://cdn.wallapop.com/images/10420/kh/2w/__/c10420p1238013061/i6516352588.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2004-1261798190,1,2004,145000,Toyota Celica 2004,,,,,https://es.wallapop.com/item/toyota-celica-2004-1261798190,https://cdn.wallapop.com/images/10420/kv/8p/__/c10420p1261798190/i6494182309.jpg?pictureSize=W640
2026-05-25,wallapop,toyota-celica-2005-1014003197,6000,2003,270000,Toyota Celica 2003,,,,,https://es.wallapop.com/item/toyota-celica-2005-1014003197,https://cdn.wallapop.com/images/10420/gr/pl/__/c10420p1014003197/i4935991630.jpg?pictureSize=W640
